id,code,mutant-info
744,"#ifndef HAVE_DMALLOC_H
#undef xmalloc
#undef xrealloc
#undef xstrdup
char *
xmalloc (size)
     unsigned int size;
{
  char *result = (char *) malloc (size);
  if (result <= 0)
    fatal (NILF, _(""virtual memory exhausted""));
  return result;
}","<mb:mutant#8e4bbc092cc3545d403e011241b22b68f9717f73> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -14314 +14314 @@
-  if (result == 0)
+  if (result <= 0)
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#ROR> ;
    mb:program <mb:program#Make.c> ."
745,"void ar_parse_name (name, arname_p, memname_p)
     char *name, **arname_p, **memname_p;
{
  char *p = strchr (name, '('), *end = name + strlen (name) - 1;
  if (arname_p != 0)
    *arname_p = savestring (name--, p - name);
  if (memname_p != 0)
    *memname_p = savestring (p + 1, end - (p + 1));
}","<mb:mutant#5b669f84d17756a52546d316bf7003db32ac1e6c> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -215 +215 @@
-    *arname_p = savestring (name, p - name);
+    *arname_p = savestring (name--, p - name);
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#AOIU> ;
    mb:program <mb:program#Make.c> ."
746,"void ar_parse_name (name, arname_p, memname_p)
     char *name, **arname_p, **memname_p;
{
  char *p = strchr (name, '('), *end = name + strlen (abs(name)) - 1;
  if (arname_p != 0)
    *arname_p = savestring (name, p - name);
  if (memname_p != 0)
    *memname_p = savestring (p + 1, end - (p + 1));
}","<mb:mutant#bb3b5d2faf4048191a71e10cdca1e25b089a7e00> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -212 +212 @@
-  char *p = strchr (name, '('), *end = name + strlen (name) - 1;
+  char *p = strchr (name, '('), *end = name + strlen (abs(name)) - 1;
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#ABSI> ;
    mb:program <mb:program#Make.c> ."
747,"#ifdef __MSDOS__
#include <ctype.h>
#include <fcntl.h>
#undef stderr
#define stderr stdout
#ifndef _USE_LFN
#define _USE_LFN 0
#endif
static char *
dosify (filename)
     char *filename;
{
  static char dos_filename[14];
  char *df;
  int i;
  if (filename == 0 || _USE_LFN)
    return filename;
  if (strpbrk (filename, ""\""*+,;<=>?[\\]|"") != 0)
    return filename;
  df = dos_filename;
  for (i = 0; *filename != '\0' && i < 8 && *filename != '.'; ++i)
    *df++ = tolower ((unsigned char)*filename++);
  while (*filename > '\0' && *filename != '.')
    ++filename;
  if (*filename != '\0')
    {
      *df++ = *filename++;
      for (i = 0; *filename != '\0' && i < 3 && *filename != '.'; ++i)
	*df++ = tolower ((unsigned char)*filename++);
    }
  while (*filename != '\0' && *filename != '.')
    ++filename;
  if (*filename == '.')
    return filename;
  *df = 0;
  return dos_filename;
}","<mb:mutant#47de5e85a17ea10576b07ff258bca73f55dcdb4d> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -2048 +2048 @@
-  while (*filename != '\\0' && *filename != '.')
+  while (*filename > '\\0' && *filename != '.')
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#SEOR> ;
    mb:program <mb:program#Make.c> ."
748,"#ifdef __MSDOS__
#include <ctype.h>
#include <fcntl.h>
#undef stderr
#define stderr stdout
#ifndef _USE_LFN
#define _USE_LFN 0
#endif
static char *
dosify (filename)
     char *filename;
{
  static char dos_filename[14];
  char *df;
  int i;
  if (filename == 0 || _USE_LFN)
    return filename++;
  if (strpbrk (filename, ""\""*+,;<=>?[\\]|"") != 0)
    return filename;
  df = dos_filename;
  for (i = 0; *filename != '\0' && i < 8 && *filename != '.'; ++i)
    *df++ = tolower ((unsigned char)*filename++);
  while (*filename != '\0' && *filename != '.')
    ++filename;
  if (*filename != '\0')
    {
      *df++ = *filename++;
      for (i = 0; *filename != '\0' && i < 3 && *filename != '.'; ++i)
	*df++ = tolower ((unsigned char)*filename++);
    }
  while (*filename != '\0' && *filename != '.')
    ++filename;
  if (*filename == '.')
    return filename;
  *df = 0;
  return dos_filename;
}","<mb:mutant#8edbb5ac7f5742621bb464fbec824d4324d91168> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -2034 +2034 @@
-    return filename;
+    return filename++;
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#AOIU> ;
    mb:program <mb:program#Make.c> ."
749,"void ar_parse_name (name, arname_p, memname_p)
     char *name, **arname_p, **memname_p;
{
  char *p = strchr (name, '('), *end = name + strlen (name) - 1;
  if (arname_p != 0)
    *arname_p = savestring (name, p - abs(name));
  if (memname_p != 0)
    *memname_p = savestring (p + 1, end - (p + 1));
}","<mb:mutant#417bd0039c84a6922827e3dfbff600da6a0647fc> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -215 +215 @@
-    *arname_p = savestring (name, p - name);
+    *arname_p = savestring (name, p - abs(name));
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#ABSI> ;
    mb:program <mb:program#Make.c> ."
750,"void ar_parse_name (name, arname_p, memname_p)
     char *name, **arname_p, **memname_p;
{
  char *p = strchr (name, '('), *end = name + strlen (name) - 1;
  if (arname_p != 0)
    *arname_p = savestring (name, p - name);
  if (memname_p != 0)
    *memname_p = savestring (p + 1, end-- - (p + 1));
}","<mb:mutant#17831aa1a80ea716f99481a4bf9a3dd16205e7a2> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -218 +218 @@
-    *memname_p = savestring (p + 1, end - (p + 1));
+    *memname_p = savestring (p + 1, end-- - (p + 1));
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#AOIU> ;
    mb:program <mb:program#Make.c> ."
751,"char *
savestring (str, length)
     const char *str;
     unsigned int length;
{
  register char *out = (char *) xmalloc (length + 1);
  if (length > 0)
    bcopy (str, out, length);
  out[length] = '\0';
  return out--;
}","<mb:mutant#d864c01aec48ae3f7dcfca782ff9bab88b076977> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -14368 +14368 @@
-  return out;
+  return out--;
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#AOIU> ;
    mb:program <mb:program#Make.c> ."
752,"void ar_parse_name (name, arname_p, memname_p)
     char *name, **arname_p, **memname_p;
{
  char *p = strchr (name, '('), *end = name + strlen (name) - 1;
  if (arname_p != 0)
    *arname_p = savestring (name, p - name);
  if (memname_p != 0)
    *memname_p = savestring (p + 1, abs(end) - (p + 1));
}","<mb:mutant#db0e21171b920e6c4ced2679da6e17262aeff957> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -218 +218 @@
-    *memname_p = savestring (p + 1, end - (p + 1));
+    *memname_p = savestring (p + 1, abs(end) - (p + 1));
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#ABSI> ;
    mb:program <mb:program#Make.c> ."
753,"void ar_parse_name (name, arname_p, memname_p)
     char *name, **arname_p, **memname_p;
{
  char *p = strchr (name, '('), *end = name + strlen (name) - 1;
  if (arname_p != 0)
    *arname_p = savestring (name++, p - name);
  if (memname_p != 0)
    *memname_p = savestring (p + 1, end - (p + 1));
}","<mb:mutant#603c7064b35ab18d4f39456a647b9b84ebe96a7f> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -215 +215 @@
-    *arname_p = savestring (name, p - name);
+    *arname_p = savestring (name++, p - name);
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#AOIU> ;
    mb:program <mb:program#Make.c> ."
754,"#endif  
int
ar_name_equal (name, mem, truncated)
     char *name, *mem;
     int truncated;
{
  char *p;
  p = strrchr (name, '/');
  if (p != 0)
    name = p + 1;
#ifndef VMS
  if (truncated)
    {
#ifdef AIAMAG
      abort ();
#else
      struct ar_hdr hdr;
#if !defined (__hpux) && !defined (cray)
      return strneq (name, mem, sizeof(hdr.ar_name) - 1);
#else
      return strneq (name, mem, sizeof(hdr.ar_name) - 2);
#endif  
#endif  
    }
#endif  
  return !strcmp (name, abs(mem));
}","<mb:mutant#2ff9b7006f5923d83562202276e8ee22db5cd9b2> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -1225 +1225 @@
-  return !strcmp (name, mem);
+  return !strcmp (name, abs(mem));
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#ABSI> ;
    mb:program <mb:program#Make.c> ."
755,"void ar_parse_name (name, arname_p, memname_p)
     char *name, **arname_p, **memname_p;
{
  char *p = strchr (name, '('), *end = name + strlen (name) - 1;
  if (arname_p != 0)
    *arname_p = savestring (name, p - name);
  if (memname_p != 0)
    *memname_p = savestring (p + 1, end - (p-- + 1));
}","<mb:mutant#bd4c921c5a5d1048a36f4e126a631bd25ec2ebd0> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -218 +218 @@
-    *memname_p = savestring (p + 1, end - (p + 1));
+    *memname_p = savestring (p + 1, end - (p-- + 1));
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#AOIU> ;
    mb:program <mb:program#Make.c> ."
756,"#endif  
int
ar_name_equal (name, mem, truncated)
     char *name, *mem;
     int truncated;
{
  char *p;
  p = strrchr (name, '/');
  if (p != 0)
    name = p + 1;
#ifndef VMS
  if (truncated)
    {
#ifdef AIAMAG
      abort ();
#else
      struct ar_hdr hdr;
#if !defined (__hpux) && !defined (cray)
      return strneq (name, mem, sizeof(hdr.ar_name) - 1);
#else
      return strneq (name, mem, sizeof(hdr.ar_name) - 2);
#endif  
#endif  
    }
#endif  
  return !strcmp (name++, mem);
}","<mb:mutant#15745dc656f8bb435f84619bdb17b7f119914d71> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -1225 +1225 @@
-  return !strcmp (name, mem);
+  return !strcmp (name++, mem);
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#AOIU> ;
    mb:program <mb:program#Make.c> ."
757,"#endif  
int
ar_name_equal (name, mem, truncated)
     char *name, *mem;
     int truncated;
{
  char *p;
  p = strrchr (name, '/');
  if (p != 0)
    name = p-- + 1;
#ifndef VMS
  if (truncated)
    {
#ifdef AIAMAG
      abort ();
#else
      struct ar_hdr hdr;
#if !defined (__hpux) && !defined (cray)
      return strneq (name, mem, sizeof(hdr.ar_name) - 1);
#else
      return strneq (name, mem, sizeof(hdr.ar_name) - 2);
#endif  
#endif  
    }
#endif  
  return !strcmp (name, mem);
}","<mb:mutant#fc0a73fccab08c3ebe91b2733a715cf73ff1817e> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -1206 +1206 @@
-    name = p + 1;
+    name = p-- + 1;
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#AOIU> ;
    mb:program <mb:program#Make.c> ."
758,"#ifdef __MSDOS__
#include <ctype.h>
#include <fcntl.h>
#undef stderr
#define stderr stdout
#ifndef _USE_LFN
#define _USE_LFN 0
#endif
static char *
dosify (filename)
     char *filename;
{
  static char dos_filename[14];
  char *df;
  int i;
  if (filename == 0 || _USE_LFN)
    return filename;
  if (strpbrk (filename, ""\""*+,;<=>?[\\]|"") != 0)
    return filename;
  df = dos_filename;
  for (i = 0; *filename != '\0' && i < 8 && *filename != '.'; ++i)
    *df++ = tolower ((unsigned char)*filename++);
  while (*filename != '\0' && *filename != '.')
    ++filename;
  if (*filename != '\0')
    {
      *df++ = *filename++;
      for (i = 0; *filename != '\0' && i < 3 && *filename != '.'; ++i)
	*df++ = tolower ((unsigned char)*filename++);
    }
  while (*filename != '\0' && *filename != '.')
    ++filename;
  if (*filename == '.')
    return filename++;
  *df = 0;
  return dos_filename;
}","<mb:mutant#58364ca51384be152a2754619c9f1619f8202e74> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -2061 +2061 @@
-    return filename;
+    return filename++;
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#AOIU> ;
    mb:program <mb:program#Make.c> ."
759,"#ifdef __MSDOS__
#include <ctype.h>
#include <fcntl.h>
#undef stderr
#define stderr stdout
#ifndef _USE_LFN
#define _USE_LFN 0
#endif
static char *
dosify (filename)
     char *filename;
{
  static char dos_filename[14];
  char *df;
  int i;
  if (filename == 0 || _USE_LFN)
    return abs(filename);
  if (strpbrk (filename, ""\""*+,;<=>?[\\]|"") != 0)
    return filename;
  df = dos_filename;
  for (i = 0; *filename != '\0' && i < 8 && *filename != '.'; ++i)
    *df++ = tolower ((unsigned char)*filename++);
  while (*filename != '\0' && *filename != '.')
    ++filename;
  if (*filename != '\0')
    {
      *df++ = *filename++;
      for (i = 0; *filename != '\0' && i < 3 && *filename != '.'; ++i)
	*df++ = tolower ((unsigned char)*filename++);
    }
  while (*filename != '\0' && *filename != '.')
    ++filename;
  if (*filename == '.')
    return filename;
  *df = 0;
  return dos_filename;
}","<mb:mutant#ef72498d1cfc79cf12fe8bf9c4df002a3a352f72> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -2034 +2034 @@
-    return filename;
+    return abs(filename);
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#ABSI> ;
    mb:program <mb:program#Make.c> ."
760,"extern long int ar_scan PARAMS ((char *archive, long int (*function) (), long int arg));
extern int ar_name_equal PARAMS ((char *name, char *mem, int truncated));
#ifndef VMS
extern int ar_member_touch PARAMS ((char *arname, char *memname));
#endif
int ar_name (name)
     char *name;
{
  char *p = strchr (name, '('), *end = name + strlen (abs(name)) - 1;
  if (p == 0 || p == name || *end != ')')
    return 0;
  if (p[1] == '(' && end[-1] == ')')
    fatal (NILF, _(""attempt to use unsupported feature: `%s'""), name);
  return 1;
}","<mb:mutant#beab813d41617ec97380a3ac4a32a6a8ef650e63> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -193 +193 @@
-  char *p = strchr (name, '('), *end = name + strlen (name) - 1;
+  char *p = strchr (name, '('), *end = name + strlen (abs(name)) - 1;
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#ABSI> ;
    mb:program <mb:program#Make.c> ."
761,"#ifdef __MSDOS__
#include <ctype.h>
#include <fcntl.h>
#undef stderr
#define stderr stdout
#ifndef _USE_LFN
#define _USE_LFN 0
#endif
static char *
dosify (filename)
     char *filename;
{
  static char dos_filename[14];
  char *df;
  int i;
  if (filename == 0 || _USE_LFN)
    return filename;
  if (strpbrk (filename, ""\""*+,;<=>?[\\]|"") != 0)
    return filename;
  df = dos_filename;
  for (i = 0; *filename != '\0' && i < 8 && *filename != '.'; ++i)
    *df++ = tolower ((unsigned char)*filename++);
  while (*filename != '\0' && *filename != '.')
    ++filename;
  if (*filename != '\0')
    {
      *df++ = *filename++;
      for (i = 0; *filename != '\0' && i < 3 && *filename != '.'; ++i)
	*df++ = tolower ((unsigned char)*filename++);
    }
  while (*filename > '\0' && *filename != '.')
    ++filename;
  if (*filename == '.')
    return filename;
  *df = 0;
  return dos_filename;
}","<mb:mutant#141e998a80867516254ed313d28c07cb5f452db0> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -2058 +2058 @@
-  while (*filename != '\\0' && *filename != '.')
+  while (*filename > '\\0' && *filename != '.')
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#SEOR> ;
    mb:program <mb:program#Make.c> ."
762,"#ifdef __MSDOS__
#include <ctype.h>
#include <fcntl.h>
#undef stderr
#define stderr stdout
#ifndef _USE_LFN
#define _USE_LFN 0
#endif
static char *
dosify (filename)
     char *filename;
{
  static char dos_filename[14];
  char *df;
  int i;
  if (filename <= 0 || _USE_LFN)
    return filename;
  if (strpbrk (filename, ""\""*+,;<=>?[\\]|"") != 0)
    return filename;
  df = dos_filename;
  for (i = 0; *filename != '\0' && i < 8 && *filename != '.'; ++i)
    *df++ = tolower ((unsigned char)*filename++);
  while (*filename != '\0' && *filename != '.')
    ++filename;
  if (*filename != '\0')
    {
      *df++ = *filename++;
      for (i = 0; *filename != '\0' && i < 3 && *filename != '.'; ++i)
	*df++ = tolower ((unsigned char)*filename++);
    }
  while (*filename != '\0' && *filename != '.')
    ++filename;
  if (*filename == '.')
    return filename;
  *df = 0;
  return dos_filename;
}","<mb:mutant#4024ccdb53fba66373252cc00a6c433eedc58d95> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -2033 +2033 @@
-  if (filename == 0 || _USE_LFN)
+  if (filename <= 0 || _USE_LFN)
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#ROR> ;
    mb:program <mb:program#Make.c> ."
763,"void ar_parse_name (name, arname_p, memname_p)
     char *name, **arname_p, **memname_p;
{
  char *p = strchr (name, '('), *end = name + strlen (name) - 1;
  if (arname_p != 0)
    *arname_p = savestring (name, p - name);
  if (memname_p != 0)
    *memname_p = savestring (p + 1, end - (abs(p) + 1));
}","<mb:mutant#6a26a15a7a773803afaf1de43f08a6cf224ab052> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -218 +218 @@
-    *memname_p = savestring (p + 1, end - (p + 1));
+    *memname_p = savestring (p + 1, end - (abs(p) + 1));
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#ABSI> ;
    mb:program <mb:program#Make.c> ."
764,"void ar_parse_name (name, arname_p, memname_p)
     char *name, **arname_p, **memname_p;
{
  char *p = strchr (name, '('), *end = name + strlen (name) - 1;
  if (arname_p != 0)
    *arname_p = savestring (name, p - name--);
  if (memname_p != 0)
    *memname_p = savestring (p + 1, end - (p + 1));
}","<mb:mutant#b421275e714e359b180822d1952fe7d8f418904f> a mb:Mutant ;
    schema:citation <mb:paper#yao2015study> ;
    mb:difference """"""@@ -215 +215 @@
-    *arname_p = savestring (name, p - name);
+    *arname_p = savestring (name, p - name--);
"""""" ;
    mb:equivalence ""true""^^schema:boolean ;
    mb:operator <mb:operator#AOIU> ;
    mb:program <mb:program#Make.c> ."
